x,y
0,-1.98944917845449
0.01,-14.7433134681253
0.02,-22.4005787142963
0.03,-12.262935417843
0.04,-6.57192149034119
0.05,-19.6596350611147
0.06,-7.06829055339881
0.07,-24.489088352868
0.08,1.82377708086848
0.09,-4.89242434424934
0.1,-8.08535789419636
0.11,3.62028501440809
0.12,9.3606499120432
0.13,-10.3756563602105
0.14,-3.22818240053996
0.15,5.28930572787439
0.16,10.8542443122295
0.17,-0.906622610050134
0.18,21.914554288699
0.19,2.48282848121396
0.2,20.6292125111041
0.21,27.1231209402768
0.22,-9.65379514118988
0.23,-0.898771603210068
0.24,17.5031490046275
0.25,-3.40344457093851
0.26,4.94651514063294
0.27,2.50279392656766
0.28,-5.49263481644434
0.29,13.3899016481773
0.3,2.15162470959811
0.31,0.687623040157822
0.32,14.239631997013
0.33,8.09907503380862
0.34,-7.68438134221199
0.35,6.02884371246909
0.36,6.85063921920081
0.37,-7.90236176725334
0.38,2.87197299176626
0.39,14.6438943295866
0.4,3.61405984902852
0.41,-10.9073374633493
0.42,8.70147595035703
0.43,9.53507478435569
0.44,10.313248058752
0.45,-3.93557652955146
0.46,26.4527930179154
0.47,-8.7409332888806
0.48,-5.66309202517745
0.49,4.65582465241401
0.5,8.60786531449427
0.51,6.14936555594311
0.52,16.6334121056669
0.53,-18.2598222335875
0.54,13.337225068971
0.55,6.44100517157413
0.56,7.7269703307989
0.57,17.0412221979592
0.58,6.29177516408415
0.59,16.8744317245526
0.6,2.76284428337762
0.61,-15.7283625393397
0.62,17.8956220605739
0.63,29.2806978733213
0.64,19.9243547277362
0.65,21.1389983946251
0.66,13.8582034049369
0.67,6.92479588310852
0.68,-0.125963996405465
0.69,18.2480537164179
0.7,-1.18552383131721
0.71,24.2232750573252
0.72,4.06860215647164
0.73,33.8090251633318
0.74,14.4516762141253
0.75,8.92332375580959
0.76,22.7932981242336
0.77,21.4628629521511
0.78,32.3875136155447
0.79,15.8912118456125
0.8,28.8657520010279
0.81,17.084549869323
0.82,17.2466667316876
0.83,-1.85497843682346
0.84,-14.7290483999183
0.85,14.1917413026231
0.86,4.3610702293885
0.87,24.4204875736708
0.88,30.3303601408137
0.89,5.44968284718651
0.9,42.7830056176775
0.91,5.25477323730538
0.92,8.86330321739653
0.93,4.73974793895563
0.94,9.85583368240295
0.95,29.8939887094616
0.96,5.22661855901793
0.97,22.8644705370418
0.98,31.772922383025
0.99,9.53348165096516
1,18.3769996873559
1.01,20.1082201029514
1.02,26.3257601175459
1.03,13.3916739909517
1.04,34.5141984520754
1.05,21.7087764974748
1.06,23.0177780038391
1.07,15.1288619042613
1.08,8.35486406210599
1.09,5.28556281112317
1.1,20.2145475752271
1.11,17.7645081473551
1.12,3.90155431520763
1.13,4.13591865552175
1.14,19.5037444836819
1.15,28.1823671768132
1.16,27.7808620108316
1.17,7.99213050487315
1.18,15.2098972893357
1.19,5.07382108658675
1.2,6.85823158691455
1.21,17.2890617228444
1.22,3.87109353769865
1.23,19.0182521299652
1.24,13.7337588005639
1.25,20.1829220151613
1.26,20.4417109974293
1.27,17.7869715287221
1.28,6.29885898148908
1.29,11.4778525616068
1.3,21.9599991277665
1.31,-2.2316985945914
1.32,11.9428039629194
1.33,21.1589870944681
1.34,21.2718692966441
1.35,-7.30080904022812
1.36,10.3140595534573
1.37,24.774584037513
1.38,-6.40546440521719
1.39,14.0938296414935
1.4,18.5895570397031
1.41,16.6305633959738
1.42,8.61045985555797
1.43,5.0933697947862
1.44,13.6265094196499
1.45,2.28051669574725
1.46,15.1135089853415
1.47,22.2746136180547
1.48,30.6250588093653
1.49,22.3736401830997
1.5,22.2978140691817
1.51,13.8125589758809
1.52,15.132387810124
1.53,8.12884386415701
1.54,20.667404957176
1.55,14.3892059956056
1.56,16.8132593982673
1.57,16.0144869492065
1.58,10.5999149912332
1.59,13.0742677100085
1.6,-1.3359301835957
1.61,23.4213934282121
1.62,19.8155119807858
1.63,45.3813638266469
1.64,27.6596856039931
1.65,-4.15863448122798
1.66,10.1850796256711
1.67,-1.65809324026652
1.68,28.3271190699928
1.69,29.4585503555792
1.7,24.6505035695056
1.71,-10.018397725519
1.72,-0.824056131627596
1.73,26.7560573750608
1.74,30.9613735894856
1.75,11.0380480168112
1.76,25.049230212629
1.77,28.0673595357025
1.78,23.7288596653968
1.79,20.4805972375518
1.8,35.9557663145433
1.81,36.2513782421702
1.82,36.6615074031214
1.83,32.1934301278693
1.84,31.5714750993676
1.85,19.928937841931
1.86,35.2621151364275
1.87,24.3898054600739
1.88,22.778395080254
1.89,29.5869387643477
1.9,24.4917641860974
1.91,32.3677288295974
1.92,33.1827425459397
1.93,15.4028592721063
1.94,22.0230764616692
1.95,33.868051082397
1.96,24.4047334603825
1.97,32.0123615511507
1.98,33.7466424504393
1.99,11.5398541413927
2,9.3596556048901
2.01,24.8339123147841
2.02,39.5841566744073
2.03,11.9815305412327
2.04,14.6066718998298
2.05,56.0575237548129
2.06,11.5249032177373
2.07,32.5479582227544
2.08,17.426559087849
2.09,8.99247233289945
2.1,29.1996924916485
2.11,26.2762289118155
2.12,38.0858330886055
2.13,38.8693346305875
2.14,27.0905988895499
2.15,31.2530464440619
2.16,26.744702470651
2.17,37.9684646568251
2.18,40.4269398680652
2.19,40.3348985839533
2.2,17.0484349894709
2.21,23.2221811968341
2.22,34.0619257651885
2.23,11.9697994256209
2.24,17.8208890171386
2.25,24.788727279151
2.26,23.3709346090796
2.27,15.8588929615364
2.28,20.1972492963753
2.29,25.0558431817087
2.3,32.4935645415635
2.31,33.1903447029812
2.32,50.5268510169062
2.33,32.739859547499
2.34,20.5949714280353
2.35,31.9712935104548
2.36,31.2495777720198
2.37,26.958887717671
2.38,37.8241085254873
2.39,26.5331502529758
2.4,44.3420463229949
2.41,25.1782111206624
2.42,31.4759723775081
2.43,33.5710441801831
2.44,28.0954386095634
2.45,23.8973631937575
2.46,36.6122708611879
2.47,31.0796619989095
2.48,26.3930761045769
2.49,14.6714853260889
2.5,38.9999454257977
2.51,30.5463592807942
2.52,29.3121135719005
2.53,11.8412269810738
2.54,23.3894708563179
2.55,41.9585145335393
2.56,38.6149346056382
2.57,23.825086270088
2.58,19.5371594718981
2.59,28.9985946719293
2.6,25.9464732033144
2.61,38.7707458031632
2.62,34.4742019043628
2.63,30.5873752351355
2.64,37.4840703937264
2.65,35.7451447633396
2.66,60.0839724170112
2.67,17.6701638788767
2.68,12.7116483434394
2.69,40.2740537154498
2.7,20.7466291501806
2.71,23.6758014841002
2.72,52.5894864132592
2.73,48.8197924490007
2.74,22.4273862096603
2.75,19.79965271829
2.76,14.7998492190679
2.77,47.9875176824395
2.78,20.2685461761901
2.79,22.2779690092537
2.8,36.4741628236044
2.81,33.0203921262505
2.82,43.181201681578
2.83,48.2929753467121
2.84,27.5658139188396
2.85,25.1531209200907
2.86,30.6728067143677
2.87,31.8713579128194
2.88,38.8925664216979
2.89,48.3924328021117
2.9,35.1191707562966
2.91,31.1946121955895
2.92,37.1795896917757
2.93,38.877563972096
2.94,50.588489861195
2.95,49.4684756676974
2.96,25.3085449563839
2.97,47.5003256031007
2.98,21.0765316733379
2.99,33.2950237973199
3,20.0144755994943
3.01,62.068861434494
3.02,37.5928435939666
3.03,48.2029507234697
3.04,26.6686228348781
3.05,16.880678644385
3.06,27.8794015891069
3.07,39.7504057640599
3.08,46.6652474713198
3.09,61.2888499056658
3.1,14.7239197163869
3.11,22.9682717245642
3.12,40.8102026689211
3.13,35.3382436610116
3.14,49.5545909161506
3.15,46.8402617612026
3.16,34.4247596909182
3.17,23.479925782217
3.18,35.1189415872502
3.19,18.3040941107051
3.2,33.2855674314033
3.21,50.0166531006412
3.22,50.0658708346886
3.23,32.4083502947616
3.24,55.5523328369604
3.25,36.1174755104988
3.26,48.8626216952308
3.27,17.3516893953908
3.28,38.9143037053042
3.29,35.9486626650135
3.3,62.1038044449916
3.31,49.4485740690118
3.32,50.3598443100476
3.33,31.1853605420722
3.34,25.8674350820443
3.35,42.0792844426549
3.36,36.7279242532728
3.37,41.9415906681281
3.38,41.08583211983
3.39,47.610872175964
3.4,52.9159325946352
3.41,37.1865048919889
3.42,34.9906598523132
3.43,32.5901921250039
3.44,37.1842792965344
3.45,30.5811374113337
3.46,47.6343283361443
3.47,46.1225546156831
3.48,42.4017246800043
3.49,41.7938644409638
3.5,41.3136380848074
3.51,58.0883576957587
3.52,50.2416458755476
3.53,43.0377084565365
3.54,55.4925993909562
3.55,59.7278242731154
3.56,43.8797445731352
3.57,38.1504223292451
3.58,35.179515060686
3.59,60.7675842044241
3.6,46.7043321864661
3.61,45.5249726818003
3.62,55.8497058016575
3.63,39.4912210059393
3.64,24.2426271159809
3.65,42.7403434813195
3.66,32.7657010083433
3.67,27.1016941509891
3.68,50.2379342013526
3.69,21.0600851407271
3.7,55.2452099696445
3.71,44.1738960178252
3.72,58.8457802244644
3.73,53.5487881009404
3.74,45.8358699000495
3.75,38.9869402733367
3.76,26.0131545497391
3.77,51.9291153468919
3.78,27.8106844031468
3.79,52.5275377068767
3.8,52.9891696061793
3.81,37.9595543645426
3.82,27.8931036983252
3.83,42.9895254953192
3.84,61.6085747694845
3.85,44.2862164395578
3.86,28.1600909494879
3.87,43.056921261511
3.88,32.4800495413441
3.89,45.6056926992076
3.9,62.5307084951637
3.91,37.7860817886057
3.92,47.9056259639606
3.93,66.1347745469908
3.94,30.6343989900265
3.95,42.8310171028947
3.96,45.0853683338765
3.97,41.2794970996729
3.98,28.8375298085758
3.99,32.6674223630898
4,48.264308659699
4.01,55.1443155966858
4.02,62.3442435563292
4.03,40.0201314827327
4.04,35.8460472628839
4.05,38.0588465940597
4.06,54.1454263229846
4.07,58.0918958060139
4.08,48.7094621285905
4.09,43.3660516341961
4.1,39.8063194737916
4.11,27.2166710523988
4.12,36.5274495617479
4.13,62.6231190145658
4.14,62.6255418478511
4.15,45.6392503969157
4.16,38.833109808447
4.17,65.2327791482938
4.18,65.566027120087
4.19,65.9800125762636
4.2,69.9913228623036
4.21,51.6239734918728
4.22,49.2387222149224
4.23,58.2538438702162
4.24,68.6565253357348
4.25,46.2257186098195
4.26,49.994841754261
4.27,66.0604182385995
4.28,66.7917119149737
4.29,73.2137857790329
4.3,39.1444383923115
4.31,38.3441365815019
4.32,51.8466287619073
4.33,45.2637980637377
4.34,51.9731678825751
4.35,51.6912592330907
4.36,52.209333484353
4.37,40.4796458707634
4.38,57.1410108251354
4.39,58.9075280151526
4.4,48.5520434645374
4.41,58.2159355558306
4.42,51.8843835284886
4.43,43.2147570520213
4.44,52.9062023392985
4.45,49.4424268297522
4.46,40.4619314372019
4.47,40.3051858139159
4.48,79.9757831753143
4.49,54.5660201310598
4.5,53.0658216314703
4.51,63.5564704390814
4.52,61.0167773098164
4.53,69.1963004545293
4.54,72.7214903335314
4.55,58.3590348642288
4.56,71.0618700131955
4.57,37.3163142122802
4.58,63.0337421987129
4.59,70.7685920193393
4.6,45.5225849426261
4.61,78.1849068640225
4.62,64.1363649118523
4.63,58.028046389741
4.64,40.6270678229144
4.65,48.705174382174
4.66,53.3074792869715
4.67,50.946245715769
4.68,47.1530792046962
4.69,48.945483572126
4.7,45.5757387337829
4.71,51.216982810794
4.72,64.2372906140169
4.73,73.8301485917892
4.74,91.3550940846885
4.75,60.6174286327064
4.76,45.7481990260444
4.77,66.7656583113231
4.78,61.2355345813842
4.79,45.931000293955
4.8,57.8430636984052
4.81,85.6574233504556
4.82,74.9598097008449
4.83,55.814359941462
4.84,76.6549177815884
4.85,53.0526953144742
4.86,65.7307572328766
4.87,49.1811248588276
4.88,78.3781714794099
4.89,57.3477793030277
4.9,62.2043550488536
4.91,60.0286351488041
4.92,58.558055629471
4.93,55.7457975729257
4.94,72.2904846267051
4.95,71.3152369932284
4.96,70.2762587380062
4.97,65.6789822400459
4.98,42.3360149682638
4.99,49.0545308438278
5,51.7021549273457
